"MS_SubClass","MS_Zoning","Lot_Area","Street","Alley","Lot_Shape","Land_Contour","Utilities","Lot_Config","Land_Slope","Neighborhood","Condition_1","Condition_2","Bldg_Type","House_Style","Overall_Qual","Overall_Cond","Year_Built","Year_Remod/Add","Roof_Style","Roof_Matl","Exterior_1st","Exterior_2nd","Mas_Vnr_Type","Mas_Vnr_Area","Exter_Qual","Exter_Cond","Foundation","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","BsmtFin_Type_1","BsmtFin_Type_2","Total_Bsmt_SF","Heating","Heating_QC","Central_Air","Electrical","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","Kitchen_Qual","Functional","Fireplaces","Fireplace_Qu","Garage_Type","Garage_Finish","Garage_Cars","Garage_Area","Garage_Qual","Garage_Cond","Paved_Drive","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","3Ssn_Porch","Screen_Porch","Pool_Area","Pool_QC","Fence","Misc_Feature","Misc_Val","Mo_Sold","Yr_Sold","Sale_Type","Sale_Condition","SalePrice","Has_Basement","Has_Garage","Has_Fireplace","Has_Pool","Has_Fence","Has_Alley","Has_MasVnr"
"020","RL",8760,"Pave","NA",4,"Lvl",4,"Inside",3,"NAmes","Norm","Norm","1Fam","1Story",6,6,1959,1959,"Hip","CompShg","MetalSd","MetalSd","BrkFace",220,3,3,"CBlock",3,3,1,1,1,1194,"GasA",3,"Y",5,1194,1,0,1,0,3,1,3,8,0,0,"Attchd",2,1,312,3,3,3,0,0,120,0,0,0,0,0,"NA",0,4,2010,"WD","Normal",148000,1,1,0,0,0,0,1
"060","FV",9375,"Pave","NA",4,"Lvl",4,"Inside",3,"Somerst","Norm","Norm","1Fam","2Story",7,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,1,1,1,912,"GasA",5,"Y",5,2094,0,0,2,1,4,1,4,8,1,4,"BuiltIn",3,2,615,3,3,3,182,182,0,0,0,0,0,0,"NA",0,11,2009,"WD","Normal",263000,1,1,1,0,0,0,0
"080","RL",9590,"Pave","NA",3,"Lvl",4,"Corner",3,"Timber","Norm","Norm","1Fam","SLvl",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",442,4,3,"PConc",5,3,3,6,1,868,"GasA",5,"Y",5,1146,1,0,2,0,3,1,4,8,1,4,"Attchd",3,2,438,3,3,3,160,22,0,0,0,0,0,0,"NA",0,5,2007,"WD","Normal",187500,1,1,1,0,0,0,1
"020","RL",15431,"Pave","NA",4,"Lvl",4,"Inside",3,"NridgHt","Norm","Norm","1Fam","1Story",10,5,2005,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",400,5,3,"PConc",5,3,4,6,1,1994,"GasA",5,"Y",5,2046,1,0,2,1,2,1,5,8,2,4,"Attchd",3,3,878,3,3,3,188,65,0,0,175,0,0,0,"NA",0,8,2007,"WD","Normal",450000,1,1,1,0,0,0,1
"060","RL",12447,"Pave","NA",3,"Lvl",4,"Inside",3,"Somerst","RRAn","Norm","1Fam","2Story",8,5,2005,2006,"Gable","CompShg","CemntBd","CmentBd","Stone",192,4,3,"PConc",4,4,1,1,1,1100,"GasA",5,"Y",5,1964,0,0,2,1,3,1,4,8,1,4,"BuiltIn",3,2,760,3,3,3,200,70,0,0,0,0,0,0,"NA",0,1,2006,"New","Partial",252000,1,1,1,0,0,0,1
"020","RL",15262,"Pave","NA",3,"Lvl",4,"Corner",3,"NridgHt","Norm","Norm","1Fam","1Story",8,5,2003,2004,"Hip","CompShg","VinylSd","VinylSd","BrkFace",470,4,3,"PConc",5,3,4,6,1,2200,"GasA",5,"Y",5,2200,1,0,2,1,3,1,5,8,1,4,"Attchd",3,3,685,3,3,3,208,55,0,0,0,0,0,0,"NA",0,7,2009,"WD","Normal",382500,1,1,1,0,0,0,1
"080","RL",10090,"Pave","NA",3,"Lvl",4,"Inside",3,"NAmes","Norm","Norm","1Fam","SLvl",7,5,1963,1999,"Gable","CompShg","Plywood","Plywood","BrkFace",364,3,3,"CBlock",3,3,3,3,5,725,"GasA",3,"Y",5,1651,0,1,2,0,4,1,3,8,2,3,"BuiltIn",1,1,276,3,3,3,460,46,0,0,165,0,0,3,"NA",0,10,2007,"WD","Normal",172000,1,1,1,0,1,0,1
"030","RL",10800,"Pave","Grvl",4,"Lvl",4,"Inside",3,"OldTown","Norm","Norm","1Fam","1Story",5,7,1920,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",3,3,1,1,1,720,"GasA",3,"N",5,846,0,0,1,0,2,1,4,8,0,0,"Detchd",3,2,576,3,3,1,0,0,0,0,0,0,0,0,"NA",0,6,2009,"WD","Normal",106000,1,1,0,0,0,1,0
"060","FV",8791,"Pave","NA",3,"Lvl",4,"Inside",3,"Somerst","Norm","Norm","1Fam","2Story",6,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,1,3,1,864,"GasA",5,"Y",5,1728,0,0,2,1,3,1,4,8,0,0,"Attchd",2,2,673,3,3,3,216,56,0,0,0,0,0,0,"NA",0,5,2008,"WD","Normal",207500,1,1,0,0,0,0,0
"045","RM",6120,"Pave","NA",4,"Lvl",4,"Inside",3,"BrkSide","Norm","Norm","1Fam","1.5Unf",5,7,1939,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,4,3,"BrkTil",3,3,1,1,1,884,"GasA",5,"Y",5,884,0,0,1,0,2,1,3,8,0,0,"Detchd",1,1,240,3,3,3,0,0,136,0,0,0,0,3,"NA",0,7,2007,"WD","Normal",113000,1,1,0,0,1,0,0
"080","RL",9600,"Pave","NA",4,"Lvl",4,"Inside",3,"NAmes","Norm","Norm","1Fam","SLvl",6,6,1955,1996,"Hip","CompShg","AsbShng","AsbShng","None",0,3,3,"CBlock",3,3,3,4,1,992,"GasA",4,"Y",5,1661,1,0,1,0,3,1,4,8,1,3,"BuiltIn",2,1,377,3,3,3,0,28,0,0,178,0,0,3,"NA",0,10,2008,"WD","Normal",165500,1,1,1,0,1,0,0
"020","RL",7980,"Pave","NA",3,"Lvl",4,"Inside",3,"Gilbert","Norm","Norm","1Fam","1Story",6,7,1992,2007,"Gable","CompShg","HdBoard","HdBoard","None",0,3,4,"PConc",4,3,1,5,1,1168,"GasA",5,"Y",5,1187,1,0,2,0,3,1,3,8,0,0,"Attchd",3,2,420,3,3,3,483,21,0,0,0,0,0,4,"Shed",500,3,2010,"WD","Normal",185000,1,1,0,0,1,0,0
"190","RL",10106,"Pave","NA",4,"Lvl",4,"Inside",3,"Edwards","Norm","Norm","2fmCon","1.5Fin",5,7,1940,1999,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,4,"BrkTil",3,3,1,5,3,644,"GasA",4,"Y",5,1355,1,0,2,0,4,2,3,8,0,0,"NA",0,0,0,0,0,3,140,0,0,0,0,0,0,0,"NA",0,9,2008,"WD","Normal",127500,1,0,0,0,0,0,0
"120","RL",6289,"Pave","NA",3,"Lvl",4,"Inside",3,"NridgHt","Norm","Norm","TwnhsE","1Story",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",256,4,3,"PConc",4,3,3,5,1,1362,"GasA",5,"Y",5,1362,1,0,2,0,2,1,4,8,1,4,"Attchd",2,2,460,3,3,3,192,28,0,0,0,0,0,0,"NA",0,6,2007,"WD","Normal",207000,1,1,1,0,0,0,1
"020","RL",5000,"Pave","NA",4,"Lvl",4,"Inside",3,"BrkSide","Norm","Norm","1Fam","1Story",3,3,1946,1950,"Gable","CompShg","WdShing","Wd Shng","None",0,2,2,"CBlock",2,2,1,2,1,666,"GasA",2,"N",5,666,0,1,1,0,2,1,4,8,0,0,"NA",0,0,0,0,0,1,0,52,0,0,0,0,0,3,"NA",0,4,2007,"WD","Normal",64500,1,0,0,0,1,0,0
"060","FV",10646,"Pave","NA",3,"Lvl",4,"Corner",3,"Somerst","Norm","Norm","1Fam","2Story",7,5,2001,2001,"Gable","CompShg","VinylSd","VinylSd","BrkFace",513,3,3,"PConc",3,3,1,6,1,858,"GasA",5,"Y",5,1789,1,0,2,1,3,1,3,8,1,3,"Attchd",3,2,546,3,3,3,0,0,0,0,0,0,0,0,"NA",0,6,2008,"WD","Normal",223000,1,1,1,0,0,0,1
"020","RL",8750,"Pave","NA",3,"Lvl",4,"Inside",3,"NAmes","Norm","Norm","1Fam","1Story",5,6,1970,1970,"Gable","CompShg","MetalSd","MetalSd","BrkFace",76,3,3,"CBlock",3,3,1,4,1,1002,"GasA",3,"Y",5,1002,1,0,1,0,3,1,3,8,0,0,"Detchd",1,2,902,3,3,3,0,0,0,0,0,0,0,3,"NA",0,8,2009,"WD","Normal",148500,1,1,0,0,1,0,1
"060","RL",8320,"Pave","NA",4,"Lvl",4,"Inside",3,"CollgCr","Norm","Norm","1Fam","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,1,6,1,770,"GasA",5,"Y",5,1582,0,0,2,1,3,1,4,8,0,0,"Attchd",2,2,520,3,3,3,0,45,0,0,0,0,0,0,"NA",0,9,2008,"WD","Normal",185900,1,1,0,0,0,0,0
"060","RL",8750,"Pave","NA",4,"Lvl",4,"Inside",3,"CollgCr","Norm","Norm","1Fam","2Story",6,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",116,3,3,"PConc",4,3,1,6,1,804,"GasA",5,"Y",5,1682,0,0,2,1,3,1,4,8,0,0,"Attchd",2,2,523,3,3,3,0,77,0,0,0,0,0,0,"NA",0,6,2010,"WD","Normal",200500,1,1,0,0,0,0,1
"020","RL",8750,"Pave","NA",4,"Lvl",4,"Inside",3,"CollgCr","Norm","Norm","1Fam","1Story",7,5,1997,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",209,4,3,"PConc",4,3,3,6,1,1417,"GasA",5,"Y",5,1417,1,0,2,0,3,1,4,8,1,3,"Attchd",1,2,511,3,3,3,60,0,0,0,117,0,0,0,"NA",0,8,2009,"WD","Normal",210000,1,1,1,0,0,0,1
"020","RL",8775,"Pave","NA",4,"Lvl",4,"Inside",3,"CollgCr","Norm","Norm","1Fam","1Story",5,5,1994,1994,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",4,3,1,6,1,990,"GasA",4,"Y",5,990,0,0,1,0,3,1,3,8,0,0,"Attchd",1,1,299,3,3,3,0,64,0,0,0,0,0,0,"NA",0,4,2007,"WD","Normal",126000,1,1,0,0,0,0,0
"060","RL",11631,"Pave","NA",3,"Lvl",4,"Corner",3,"Gilbert","Norm","Norm","1Fam","2Story",8,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",236,4,3,"PConc",4,3,3,1,1,1052,"GasA",5,"Y",5,2373,0,0,2,1,4,1,4,8,1,4,"BuiltIn",3,3,632,3,3,3,120,46,0,0,0,0,0,0,"NA",0,6,2006,"New","Partial",258000,1,1,1,0,0,0,1
"020","RL",12000,"Pave","NA",4,"Lvl",4,"Inside",3,"Veenker","Norm","Norm","1Fam","1Story",7,6,1980,1980,"Hip","CompShg","VinylSd","MetalSd","BrkFace",600,4,3,"CBlock",4,3,1,6,1,2002,"GasA",5,"Y",5,2362,1,0,2,1,3,1,4,8,1,3,"Attchd",2,2,546,4,3,3,180,16,0,0,0,0,0,0,"NA",0,3,2007,"WD","Normal",255000,1,1,1,0,0,0,1
"160","RM",1680,"Pave","NA",4,"Lvl",4,"Inside",3,"BrDale","Norm","Norm","Twnhs","2Story",5,5,1971,1971,"Gable","CompShg","HdBoard","HdBoard","BrkFace",492,3,3,"CBlock",3,3,1,3,1,525,"GasA",3,"Y",5,1092,0,0,1,1,3,1,3,8,0,0,"Detchd",1,1,320,3,3,3,0,0,0,0,0,0,0,0,"NA",0,3,2010,"WD","Normal",105500,1,1,0,0,0,0,1
"060","RL",11792,"Pave","NA",3,"Lvl",4,"Inside",3,"Gilbert","Norm","Norm","1Fam","2Story",8,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",188,4,3,"PConc",4,3,4,6,1,1008,"GasA",5,"Y",5,2283,0,0,2,1,4,1,4,8,1,4,"BuiltIn",3,3,632,3,3,3,120,46,0,0,0,0,0,0,"NA",0,8,2009,"WD","Normal",270000,1,1,1,0,0,0,1
"060","RL",9364,"Pave","NA",4,"Lvl",4,"Corner",3,"Sawyer","Norm","Norm","1Fam","2Story",6,7,1969,1969,"Gable","CompShg","HdBoard","HdBoard","Stone",143,3,3,"CBlock",3,3,1,5,1,663,"GasA",3,"Y",5,1352,0,0,1,1,4,1,3,8,0,0,"Attchd",3,1,299,3,3,3,379,36,0,0,0,0,0,3,"NA",0,3,2010,"WD","Normal",158000,1,1,0,0,1,0,1
"020","RL",11160,"Pave","NA",4,"Lvl",4,"Corner",3,"NAmes","Norm","Norm","1Fam","1Story",7,5,1968,1968,"Hip","CompShg","BrkFace","BrkFace","None",0,4,3,"CBlock",3,3,1,5,1,2110,"GasA",5,"Y",5,2110,1,0,2,1,3,1,5,8,2,3,"Attchd",3,2,522,3,3,3,0,0,0,0,0,0,0,0,"NA",0,4,2010,"WD","Normal",244000,1,1,1,0,0,0,0
"020","RL",10800,"Pave","NA",4,"Lvl",4,"Inside",3,"NAmes","PosA","Norm","1Fam","1Story",6,6,1961,1992,"Gable","CompShg","HdBoard","HdBoard","BrkFace",104,3,3,"CBlock",3,3,1,3,1,1313,"GasA",3,"Y",5,1773,1,0,2,0,3,1,3,6,2,3,"Attchd",2,2,418,3,3,3,355,98,0,0,144,0,0,0,"NA",0,8,2006,"WD","Normal",183000,1,1,1,0,0,0,1
"020","RL",14695,"Pave","NA",3,"Lvl",4,"Inside",3,"NAmes","Norm","Norm","1Fam","1Story",6,8,1966,2008,"Gable","CompShg","MetalSd","MetalSd","BrkFace",210,3,4,"CBlock",3,3,1,5,1,1562,"GasA",4,"Y",5,1567,1,0,2,0,2,1,4,8,2,4,"Attchd",1,2,542,3,3,3,0,110,0,0,342,0,0,2,"NA",0,7,2009,"WD","Normal",256000,1,1,1,0,1,0,1
"060","FV",9512,"Pave","NA",3,"Lvl",4,"Inside",3,"Somerst","RRAn","Norm","1Fam","2Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,1,5,1,960,"GasA",5,"Y",5,2318,1,0,2,1,3,1,4,8,1,5,"BuiltIn",3,2,541,3,3,3,0,246,0,0,0,0,0,0,"NA",0,6,2006,"New","Partial",294323,1,1,1,0,0,0,0
"060","RL",12393,"Pave","NA",2,"Lvl",4,"FR2",3,"CollgCr","Norm","Norm","1Fam","2Story",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,1,1,1,847,"GasA",5,"Y",5,1948,0,0,2,1,4,1,4,8,1,4,"BuiltIn",3,2,434,3,3,3,100,48,0,0,0,0,0,0,"NA",0,9,2006,"WD","Normal",195000,1,1,1,0,0,0,0
"120","RL",3874,"Pave","NA",3,"Lvl",4,"Inside",3,"Greens","Norm","Norm","TwnhsE","1Story",8,5,1980,1980,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,4,3,"CBlock",4,3,4,6,1,1226,"GasA",3,"Y",5,1226,1,0,1,0,1,1,4,8,1,2,"Attchd",3,2,484,3,3,3,133,78,0,0,0,0,0,0,"NA",0,7,2006,"WD","Normal",190000,1,1,1,0,0,0,0
"075","RM",5350,"Pave","NA",4,"Lvl",4,"Corner",3,"OldTown","Artery","Norm","1Fam","2Story",7,8,1920,1965,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,3,3,"BrkTil",3,3,1,4,1,624,"GasA",5,"Y",5,1450,0,0,1,0,3,1,3,8,0,0,"Detchd",1,1,288,3,3,3,0,192,0,0,0,0,0,3,"NA",0,3,2008,"WD","Normal",132000,1,1,0,0,1,0,0
"020","RL",10130,"Pave","NA",4,"Lvl",4,"Inside",3,"Somerst","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",260,4,3,"PConc",4,3,3,6,1,1702,"GasA",5,"Y",5,1702,1,0,2,0,3,1,4,8,1,4,"Attchd",2,3,844,3,3,3,0,69,0,0,0,0,0,0,"NA",0,3,2009,"WD","Normal",275500,1,1,1,0,0,0,1
"190","RM",10320,"Pave","Grvl",4,"Lvl",4,"Inside",3,"IDOTRR","Norm","Norm","2fmCon","2Story",3,3,1915,1950,"Gable","CompShg","AsphShn","AsphShn","None",0,2,2,"PConc",3,2,1,1,1,536,"GasA",5,"N",2,1344,0,0,2,0,3,2,3,8,0,0,"NA",0,0,0,0,0,1,42,0,204,0,0,0,0,0,"NA",0,5,2008,"WD","Normal",82375,1,0,0,0,0,1,0
"020","RL",11553,"Pave","NA",3,"Lvl",4,"Inside",3,"Sawyer","Norm","Norm","1Fam","1Story",5,5,1968,1968,"Hip","CompShg","Plywood","Plywood","BrkFace",188,3,3,"CBlock",3,3,1,4,1,1051,"GasA",3,"Y",5,1159,0,0,1,1,3,1,3,8,1,2,"Attchd",1,1,336,3,3,3,466,0,0,0,0,0,0,0,"NA",0,7,2006,"WD","Normal",158000,1,1,1,0,0,0,1
"050","RL",23920,"Pave","NA",4,"Lvl",4,"Inside",3,"SawyerW","Feedr","Norm","1Fam","1.5Fin",6,5,1984,1984,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",3,3,1,1,1,1105,"GasA",5,"Y",5,1822,0,0,2,0,4,1,4,6,1,1,"Attchd",1,2,515,3,3,2,0,195,1012,0,0,444,3,0,"NA",0,4,2007,"WD","Normal",228500,1,1,1,1,0,0,0
"050","RL",7010,"Pave","NA",4,"Lvl",4,"Inside",3,"BrkSide","Norm","Norm","1Fam","1.5Fin",5,5,1935,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",3,3,1,3,1,1024,"GasA",3,"Y",5,1738,0,0,2,0,3,1,3,8,1,4,"Detchd",1,1,240,3,3,2,0,30,0,0,0,0,0,0,"NA",0,7,2008,"WD","Normal",153000,1,1,1,0,0,0,0
"020","RL",10140,"Pave","NA",4,"Lvl",4,"Inside",3,"NWAmes","Norm","Norm","1Fam","1Story",6,6,1974,1974,"Hip","CompShg","Plywood","Plywood","BrkFace",196,3,3,"CBlock",3,3,1,5,1,1116,"GasA",5,"Y",5,1116,1,0,2,0,3,1,3,8,1,3,"Attchd",2,2,528,3,3,3,0,0,0,0,0,0,0,2,"NA",0,4,2009,"WD","Normal",167900,1,1,1,0,1,0,1
"190","RL",7000,"Pave","NA",4,"Lvl",4,"Inside",3,"Edwards","Norm","Norm","2fmCon","2Story",5,7,1910,1991,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",4,3,4,6,1,1117,"GasA",3,"Y",5,1347,1,0,1,0,3,1,3,8,0,0,"NA",0,0,0,0,0,1,85,0,148,0,0,0,0,0,"NA",0,1,2008,"WD","Normal",107500,1,0,0,0,0,0,0
"020","RL",7930,"Pave","NA",4,"Lvl",4,"Inside",3,"NAmes","Norm","Norm","1Fam","1Story",6,8,1969,2005,"Gable","CompShg","Plywood","Plywood","None",0,3,3,"CBlock",3,3,1,6,2,1026,"GasA",4,"Y",5,1026,1,0,1,0,3,1,4,8,0,0,"Detchd",2,2,440,3,3,3,171,48,0,0,0,0,0,0,"NA",0,7,2009,"WD","Normal",156000,1,1,0,0,0,0,0
"020","RL",11341,"Pave","NA",3,"Lvl",4,"Inside",3,"Sawyer","Norm","Norm","1Fam","1Story",5,6,1957,1996,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",180,3,3,"CBlock",4,3,1,5,1,1392,"GasA",3,"Y",5,1392,1,0,1,1,3,1,3,5,1,4,"Detchd",1,2,528,3,3,3,0,0,0,0,95,0,0,0,"NA",0,5,2010,"WD","Normal",121500,1,1,1,0,0,0,1
"060","RL",7415,"Pave","NA",3,"Lvl",4,"Inside",3,"Gilbert","Norm","Norm","1Fam","2Story",6,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",3,3,1,6,1,839,"GasA",5,"Y",5,1593,1,0,2,1,3,1,3,8,1,3,"Attchd",3,2,398,3,3,3,100,75,0,0,0,0,0,0,"NA",0,4,2008,"WD","Normal",193000,1,1,1,0,0,0,0
"020","RL",11727,"Pave","NA",4,"Lvl",4,"Corner",3,"NAmes","Norm","Norm","1Fam","1Story",7,6,1969,1969,"Gable","CompShg","HdBoard","HdBoard","BrkFace",434,3,4,"CBlock",3,3,2,1,1,1851,"GasA",4,"Y",5,1851,0,0,2,0,3,1,3,8,1,3,"Attchd",3,2,506,3,3,3,0,146,0,0,0,0,0,0,"NA",0,3,2006,"WD","Normal",192100,1,1,1,0,0,0,1
"020","RL",10454,"Pave","NA",3,"Lvl",4,"Corner",3,"NAmes","Norm","Norm","1Fam","1Story",6,6,1957,1957,"Hip","CompShg","Plywood","Plywood","Stone",143,3,3,"CBlock",3,3,1,3,1,1105,"GasA",4,"Y",3,1105,0,0,1,0,3,1,3,8,0,0,"Detchd",1,1,308,3,3,3,0,0,0,0,0,0,0,0,"NA",0,4,2009,"WD","Normal",135000,1,1,0,0,0,0,1
"030","RL",4060,"Pave","NA",4,"Lvl",4,"Corner",3,"Edwards","Feedr","Norm","1Fam","1Story",5,8,1922,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"PConc",2,3,1,1,1,864,"GasA",5,"Y",5,864,0,0,1,0,2,1,3,8,0,0,"NA",0,0,0,0,0,3,0,96,0,0,0,0,0,0,"NA",0,7,2009,"WD","Normal",99900,1,0,0,0,0,0,0
"020","RM",8626,"Pave","NA",4,"Lvl",4,"Inside",3,"OldTown","Norm","Norm","1Fam","1Story",4,6,1956,1956,"Gable","CompShg","MetalSd","MetalSd","None",1,3,3,"CBlock",0,0,0,0,0,0,"GasA",4,"Y",5,968,0,0,1,0,2,1,3,8,0,0,"Attchd",1,1,331,2,3,3,0,0,0,0,0,0,0,0,"NA",0,5,2007,"WD","Normal",104500,0,1,0,0,0,0,0
"120","RL",5911,"Pave","NA",4,"Lvl",4,"Inside",3,"NridgHt","Norm","Norm","TwnhsE","1Story",9,5,2005,2005,"Hip","CompShg","MetalSd","MetalSd","BrkFace",278,5,3,"PConc",5,3,1,6,1,1560,"GasA",5,"Y",5,1565,1,0,2,0,2,1,5,8,1,4,"Attchd",2,2,556,3,3,3,196,56,0,0,0,0,0,0,"NA",0,3,2006,"WD","Normal",282500,1,1,1,0,0,0,1
"060","RL",10140,"Pave","NA",4,"Lvl",4,"Inside",3,"NWAmes","Norm","Norm","1Fam","2Story",7,5,1976,1976,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"PConc",4,3,1,6,1,832,"GasA",3,"Y",5,1664,0,0,2,1,4,1,3,8,1,3,"Attchd",2,2,528,3,3,3,0,28,0,0,259,0,0,2,"NA",0,3,2006,"WD","Normal",162900,1,1,1,0,1,0,0
"020","RL",12864,"Pave","NA",3,"Lvl",4,"CulDSac",3,"Mitchel","Norm","Norm","1Fam","1Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,1,6,1,1409,"GasA",5,"Y",5,1409,1,0,1,1,1,1,4,8,1,4,"Attchd",2,2,576,3,3,3,0,144,0,0,145,0,0,0,"NA",0,7,2007,"WD","Normal",245000,1,1,1,0,0,0,0
"090","RL",9842,"Pave","NA",4,"Lvl",4,"FR2",3,"NAmes","Norm","Norm","Duplex","1Story",4,5,1962,1962,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"Slab",0,0,0,0,0,0,"GasA",3,"Y",5,1224,0,0,2,0,2,2,3,8,0,0,"CarPort",1,2,462,3,3,3,0,0,0,0,0,0,0,0,"NA",0,3,2007,"WD","Normal",101800,0,1,0,0,0,0,0
"080","RL",7700,"Pave","NA",4,"Lvl",4,"Inside",3,"NAmes","Norm","Norm","1Fam","SLvl",5,7,1956,1956,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"CBlock",4,3,1,4,1,301,"GasA",5,"Y",3,1145,0,0,1,0,3,1,3,6,0,0,"Detchd",1,2,684,3,3,3,0,0,0,0,0,0,0,2,"NA",0,9,2006,"WD","Normal",127000,1,1,0,0,1,0,0
"070","RH",12155,"Pave","NA",3,"Lvl",4,"Inside",3,"SWISU","Norm","Norm","1Fam","2Story",6,8,1925,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",3,3,1,4,1,672,"GasA",3,"N",5,1482,0,0,2,0,4,1,2,8,0,0,"Detchd",1,1,400,3,3,2,0,0,254,0,0,0,0,0,"NA",0,3,2008,"WD","Normal",140000,1,1,0,0,0,0,0
"120","RM",4750,"Pave","NA",3,"HLS",4,"Inside",2,"Crawfor","Norm","Norm","TwnhsE","1Story",8,5,2006,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",481,4,3,"PConc",4,3,4,6,1,1573,"GasA",5,"Y",5,1625,1,1,2,0,2,1,4,8,1,4,"Attchd",3,2,538,3,3,3,123,0,0,0,153,0,0,0,"NA",0,12,2007,"WD","Family",235000,1,1,1,0,0,0,1
"120","RL",5381,"Pave","NA",3,"Lvl",4,"Inside",3,"NridgHt","Norm","Norm","Twnhs","1Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","Stone",135,4,3,"PConc",4,3,3,5,1,1306,"GasA",5,"Y",5,1306,1,0,2,0,1,1,4,8,1,4,"Attchd",2,2,624,3,3,3,170,63,0,0,0,0,0,0,"NA",0,8,2009,"WD","Normal",196000,1,1,1,0,0,0,1
"080","RL",13825,"Pave","NA",4,"Lvl",4,"Inside",3,"Sawyer","Norm","Norm","1Fam","SLvl",5,6,1958,1987,"Gable","CompShg","MetalSd","MetalSd","None",0,3,4,"CBlock",3,3,1,1,1,533,"GasA",3,"Y",5,1601,0,1,1,0,3,1,3,6,0,0,"BuiltIn",2,1,300,3,3,3,280,34,0,0,0,0,0,0,"NA",0,12,2008,"WD","Normal",140000,1,1,0,0,0,0,0
"120","RL",4928,"Pave","NA",3,"Lvl",4,"Inside",3,"NPkVill","Norm","Norm","TwnhsE","1Story",6,6,1976,1976,"Gable","CompShg","Plywood","Plywood","None",0,3,3,"CBlock",4,3,1,2,1,958,"GasA",3,"Y",5,958,0,0,2,0,2,1,3,8,0,0,"Attchd",2,2,440,3,3,3,0,60,0,0,0,0,0,0,"NA",0,10,2009,"WD","Normal",143750,1,1,0,0,0,0,0
"020","RL",9248,"Pave","NA",3,"Lvl",4,"Inside",3,"Gilbert","Norm","Norm","1Fam","1Story",6,6,1992,1992,"Gable","CompShg","HdBoard","HdBoard","BrkFace",106,3,3,"PConc",4,3,1,6,1,1158,"GasA",4,"Y",5,1167,1,0,2,0,3,1,4,8,0,0,"Attchd",2,2,400,3,3,3,120,26,0,0,0,0,0,0,"NA",0,7,2009,"WD","Normal",173000,1,1,0,0,0,0,1
"050","RM",15660,"Pave","NA",4,"Lvl",4,"Inside",3,"OldTown","Norm","Norm","1Fam","1.5Fin",5,8,1910,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,3,4,"CBlock",3,3,1,1,1,240,"GasA",3,"Y",5,1306,0,0,1,1,3,1,4,8,0,0,"Detchd",1,2,472,2,3,1,0,0,0,0,0,0,0,3,"NA",0,7,2009,"WD","Normal",130000,1,1,0,0,1,0,0
